date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-06-05,Brazil,Rondônia,1777225,233257,371,611,1.0930232558139534,Stable,5822,4,15,0.7894736842105263,Stable,2021-06,2021
2021-06-06,Brazil,Rondônia,1777225,233425,168,606,1.0706713780918728,Stable,5823,1,14,0.7777777777777778,Stable,2021-06,2021
2021-06-07,Brazil,Rondônia,1777225,233613,188,579,0.9554455445544554,Stable,5835,12,11,0.55,Downward,2021-06,2021
2021-06-08,Brazil,Rondônia,1777225,233613,0,424,0.7114093959731543,Downward,5835,0,9,0.47368421052631576,Downward,2021-06,2021
2021-06-09,Brazil,Rondônia,1777225,235383,1770,549,0.9273648648648649,Stable,5878,43,13,0.6842105263157895,Downward,2021-06,2021
2021-06-10,Brazil,Rondônia,1777225,236138,755,591,1.1749502982107356,Upward,5894,16,14,0.8235294117647058,Stable,2021-06,2021
2021-06-11,Brazil,Rondônia,1777225,237179,1041,614,1.1830443159922928,Upward,5904,10,13,0.7647058823529411,Stable,2021-06,2021
2021-06-12,Brazil,Rondônia,1777225,237788,609,648,1.1592128801431127,Upward,5910,6,13,0.7647058823529411,Stable,2021-06,2021
2021-06-13,Brazil,Rondônia,1777225,238112,324,670,1.2204007285974499,Upward,5916,6,14,0.8235294117647058,Stable,2021-06,2021
2021-06-14,Brazil,Rondônia,1777225,239067,955,780,1.5757575757575757,Upward,5944,28,16,0.8888888888888888,Stable,2021-06,2021
2021-06-15,Brazil,Rondônia,1777225,240007,940,914,1.6832412523020257,Upward,5961,17,18,1.0,Stable,2021-06,2021
2021-06-16,Brazil,Rondônia,1777225,240996,989,802,1.3662691652470187,Upward,5977,16,15,0.8823529411764706,Stable,2021-06,2021
2021-06-17,Brazil,Rondônia,1777225,241577,581,777,1.251207729468599,Upward,6001,24,16,0.8888888888888888,Stable,2021-06,2021
2021-06-18,Brazil,Rondônia,1777225,242539,962,766,1.1839258114374034,Upward,6018,17,17,1.0625,Stable,2021-06,2021
2021-06-19,Brazil,Rondônia,1777225,242816,277,719,1.176759410801964,Upward,6027,9,17,1.1333333333333333,Stable,2021-06,2021
2021-06-20,Brazil,Rondônia,1777225,243156,340,721,1.1897689768976898,Upward,6030,3,17,1.2142857142857142,Upward,2021-06,2021
2021-06-21,Brazil,Rondônia,1777225,244087,931,718,1.2400690846286702,Upward,6042,12,14,1.2727272727272727,Upward,2021-06,2021
2021-06-22,Brazil,Rondônia,1777225,244761,674,680,1.6037735849056605,Upward,6069,27,16,1.7777777777777777,Upward,2021-06,2021
2021-06-23,Brazil,Rondônia,1777225,244942,181,564,1.0273224043715847,Stable,6069,0,14,1.0769230769230769,Stable,2021-06,2021
2021-06-24,Brazil,Rondônia,1777225,245752,810,597,1.0101522842639594,Stable,6092,23,13,0.9285714285714286,Stable,2021-06,2021
2021-06-25,Brazil,Rondônia,1777225,246346,594,544,0.8859934853420195,Stable,6105,13,13,1.0,Stable,2021-06,2021
2021-06-26,Brazil,Rondônia,1777225,246612,266,543,0.8379629629629629,Stable,6112,7,13,1.0,Stable,2021-06,2021
2021-06-27,Brazil,Rondônia,1777225,246818,206,524,0.7820895522388059,Stable,6113,1,12,0.8571428571428571,Stable,2021-06,2021
2021-06-28,Brazil,Rondônia,1777225,247361,543,468,0.6,Downward,6129,16,13,0.8125,Stable,2021-06,2021
2021-06-29,Brazil,Rondônia,1777225,247405,44,378,0.4135667396061269,Downward,6131,2,9,0.5,Downward,2021-06,2021
2021-06-30,Brazil,Rondônia,1777225,247607,202,381,0.47506234413965087,Downward,6136,5,10,0.6666666666666666,Downward,2021-06,2021
2021-07-01,Brazil,Rondônia,1777225,248173,566,346,0.4453024453024453,Downward,6149,13,9,0.5625,Downward,2021-07,2021
2021-07-02,Brazil,Rondônia,1777225,248485,312,306,0.39947780678851175,Downward,6170,21,10,0.5882352941176471,Downward,2021-07,2021
2021-07-03,Brazil,Rondônia,1777225,249496,1011,412,0.5730180806675939,Downward,6172,2,9,0.5294117647058824,Downward,2021-07,2021
2021-07-04,Brazil,Rondônia,1777225,249547,51,390,0.5409153952843273,Downward,6173,1,9,0.5294117647058824,Downward,2021-07,2021
2021-07-05,Brazil,Rondônia,1777225,252024,2477,667,0.9289693593314763,Stable,6213,40,12,0.8571428571428571,Stable,2021-07,2021
2021-07-06,Brazil,Rondônia,1777225,251977,-47,654,0.961764705882353,Stable,6226,13,14,0.875,Stable,2021-07,2021
2021-07-07,Brazil,Rondônia,1777225,251127,-850,503,0.8918439716312057,Stable,6234,8,14,1.0,Stable,2021-07,2021
2021-07-08,Brazil,Rondônia,1777225,251462,335,470,0.7872696817420436,Stable,6243,9,14,1.0769230769230769,Stable,2021-07,2021
2021-07-09,Brazil,Rondônia,1777225,251839,377,480,0.8823529411764706,Stable,6257,14,13,1.0,Stable,2021-07,2021
2021-07-10,Brazil,Rondônia,1777225,252040,201,364,0.6703499079189686,Downward,6267,10,14,1.0769230769230769,Stable,2021-07,2021
2021-07-11,Brazil,Rondônia,1777225,252075,35,362,0.6908396946564885,Downward,6267,0,14,1.1666666666666667,Upward,2021-07,2021
2021-07-12,Brazil,Rondônia,1777225,252292,217,39,0.08333333333333333,Downward,6278,11,10,0.7692307692307693,Stable,2021-07,2021
2021-07-13,Brazil,Rondônia,1777225,252839,547,124,0.328042328042328,Downward,6287,9,9,1.0,Stable,2021-07,2021
2021-07-14,Brazil,Rondônia,1777225,253420,581,328,0.8608923884514436,Stable,6290,3,8,0.8,Stable,2021-07,2021
2021-07-15,Brazil,Rondônia,1777225,253640,220,312,0.9017341040462428,Stable,6296,6,8,0.8888888888888888,Stable,2021-07,2021
2021-07-16,Brazil,Rondônia,1777225,254264,624,347,1.1339869281045751,Stable,6304,8,7,0.7,Downward,2021-07,2021
2021-07-17,Brazil,Rondônia,1777225,254387,123,336,0.8155339805825242,Stable,6305,1,6,0.6666666666666666,Downward,2021-07,2021
2021-07-18,Brazil,Rondônia,1777225,254457,70,341,0.8743589743589744,Stable,6306,1,6,0.6666666666666666,Downward,2021-07,2021
2021-07-19,Brazil,Rondônia,1777225,254557,100,324,0.48575712143928035,Downward,6307,1,5,0.4166666666666667,Downward,2021-07,2021
2021-07-20,Brazil,Rondônia,1777225,255008,451,310,0.4740061162079511,Downward,6310,3,4,0.2857142857142857,Downward,2021-07,2021
2021-07-21,Brazil,Rondônia,1777225,255294,286,268,0.532803180914513,Downward,6322,12,5,0.35714285714285715,Downward,2021-07,2021
2021-07-22,Brazil,Rondônia,1777225,255454,160,260,0.5531914893617021,Downward,6326,4,5,0.35714285714285715,Downward,2021-07,2021
2021-07-23,Brazil,Rondônia,1777225,255724,270,209,0.4354166666666667,Downward,6331,5,4,0.3076923076923077,Downward,2021-07,2021
2021-07-24,Brazil,Rondônia,1777225,255914,190,219,0.6016483516483516,Downward,6337,6,5,0.35714285714285715,Downward,2021-07,2021
2021-07-25,Brazil,Rondônia,1777225,256044,130,227,0.6270718232044199,Downward,6338,1,5,0.35714285714285715,Downward,2021-07,2021
2021-07-26,Brazil,Rondônia,1777225,256357,313,258,6.615384615384615,Upward,6337,-1,5,0.5,Downward,2021-07,2021
2021-07-27,Brazil,Rondônia,1777225,257053,696,293,2.3629032258064515,Upward,6345,8,5,0.5555555555555556,Downward,2021-07,2021
2021-07-28,Brazil,Rondônia,1777225,257250,197,280,0.8536585365853658,Stable,6355,10,5,0.625,Downward,2021-07,2021
2021-07-29,Brazil,Rondônia,1777225,257513,263,295,0.9455128205128205,Stable,6365,10,6,0.75,Stable,2021-07,2021
2021-07-30,Brazil,Rondônia,1777225,257769,256,293,0.8443804034582133,Stable,6368,3,6,0.8571428571428571,Stable,2021-07,2021
2021-07-31,Brazil,Rondônia,1777225,257845,76,276,0.8214285714285714,Stable,6368,0,5,0.8333333333333334,Stable,2021-07,2021
2021-08-01,Brazil,Rondônia,1777225,257999,154,280,0.8211143695014663,Stable,6368,0,5,0.8333333333333334,Stable,2021-08,2021
2021-08-02,Brazil,Rondônia,1777225,258143,144,256,0.7901234567901234,Stable,6376,8,6,1.2,Upward,2021-08,2021
2021-08-03,Brazil,Rondônia,1777225,258508,365,208,0.6709677419354839,Downward,6384,8,6,1.5,Upward,2021-08,2021
2021-08-04,Brazil,Rondônia,1777225,258792,284,221,0.8246268656716418,Stable,6385,1,5,1.0,Stable,2021-08,2021
2021-08-05,Brazil,Rondônia,1777225,259013,221,215,0.8269230769230769,Stable,6391,6,4,0.8,Stable,2021-08,2021
2021-08-06,Brazil,Rondônia,1777225,259293,280,218,1.0430622009569377,Stable,6398,7,5,1.25,Upward,2021-08,2021
2021-08-07,Brazil,Rondônia,1777225,259537,244,242,1.1050228310502284,Stable,6399,1,5,1.0,Stable,2021-08,2021
2021-08-08,Brazil,Rondônia,1777225,259559,22,223,0.9823788546255506,Stable,6399,0,5,1.0,Stable,2021-08,2021
2021-08-09,Brazil,Rondônia,1777225,259832,273,242,0.937984496124031,Stable,6407,8,5,1.0,Stable,2021-08,2021
2021-08-10,Brazil,Rondônia,1777225,260090,258,226,0.7713310580204779,Stable,6414,7,5,1.0,Stable,2021-08,2021
2021-08-11,Brazil,Rondônia,1779152,260372,282,226,0.8071428571428572,Stable,6424,10,6,1.2,Upward,2021-08,2021
2021-08-12,Brazil,Rondônia,1777225,260380,8,196,0.6644067796610169,Downward,6428,4,6,1.0,Stable,2021-08,2021
2021-08-13,Brazil,Rondônia,1777225,260563,183,182,0.621160409556314,Downward,6428,0,5,0.8333333333333334,Stable,2021-08,2021
2021-08-14,Brazil,Rondônia,1777225,260723,160,170,0.6159420289855072,Downward,6431,3,5,1.0,Stable,2021-08,2021
2021-08-15,Brazil,Rondônia,1777225,260751,28,171,0.6107142857142858,Downward,6432,1,5,1.0,Stable,2021-08,2021
2021-08-16,Brazil,Rondônia,1777225,260765,14,134,0.5234375,Downward,6440,8,5,0.8333333333333334,Stable,2021-08,2021
2021-08-17,Brazil,Rondônia,1777225,261227,462,163,0.7836538461538461,Stable,6447,7,5,0.8333333333333334,Stable,2021-08,2021
2021-08-18,Brazil,Rondônia,1777225,261439,212,153,0.6923076923076923,Downward,6450,3,4,0.8,Stable,2021-08,2021
2021-08-19,Brazil,Rondônia,1777225,261632,193,179,0.8325581395348837,Stable,6450,0,4,1.0,Stable,2021-08,2021
2021-08-20,Brazil,Rondônia,1777225,261794,162,176,0.8073394495412844,Stable,6454,4,4,0.8,Stable,2021-08,2021
2021-08-21,Brazil,Rondônia,1777225,261880,86,166,0.6859504132231405,Downward,6454,0,4,0.8,Stable,2021-08,2021
2021-08-22,Brazil,Rondônia,1777225,261946,66,171,0.7668161434977578,Stable,6455,1,4,0.8,Stable,2021-08,2021
2021-08-23,Brazil,Rondônia,1777225,262081,135,188,0.7768595041322314,Stable,6462,7,4,0.8,Stable,2021-08,2021
2021-08-24,Brazil,Rondônia,1777225,262247,166,146,0.6460176991150443,Downward,6464,2,3,0.6,Downward,2021-08,2021
2021-08-25,Brazil,Rondônia,1777225,262411,164,139,0.6150442477876106,Downward,6470,6,3,0.5,Downward,2021-08,2021
2021-08-26,Brazil,Rondônia,1777225,262577,166,135,0.6887755102040817,Downward,6471,1,3,0.5,Downward,2021-08,2021
2021-08-27,Brazil,Rondônia,1777225,262676,99,126,0.6923076923076923,Downward,6473,2,3,0.6,Downward,2021-08,2021
2021-08-28,Brazil,Rondônia,1777225,262836,160,137,0.8058823529411765,Stable,6473,0,3,0.6,Downward,2021-08,2021
2021-08-29,Brazil,Rondônia,1777225,262859,23,131,0.7660818713450293,Stable,6473,0,3,0.6,Downward,2021-08,2021
2021-08-30,Brazil,Rondônia,1777225,263036,177,137,1.0223880597014925,Stable,6476,3,2,0.4,Downward,2021-08,2021
2021-08-31,Brazil,Rondônia,1777225,263211,175,138,0.8466257668711656,Stable,6478,2,2,0.4,Downward,2021-08,2021
2021-09-01,Brazil,Rondônia,1777225,263450,239,149,0.9738562091503268,Stable,6478,0,2,0.5,Downward,2021-09,2021
2021-09-02,Brazil,Rondônia,1777225,263586,136,145,0.8100558659217877,Stable,6481,3,2,0.5,Downward,2021-09,2021
2021-09-03,Brazil,Rondônia,1777225,263728,142,151,0.8579545454545454,Stable,6482,1,2,0.5,Downward,2021-09,2021
2021-09-04,Brazil,Rondônia,1777225,263772,44,134,0.8072289156626506,Stable,6483,1,2,0.5,Downward,2021-09,2021
2021-09-05,Brazil,Rondônia,1777225,263782,10,132,0.7719298245614035,Stable,6486,3,2,0.5,Downward,2021-09,2021
2021-09-06,Brazil,Rondônia,1777225,263834,52,114,0.6063829787234043,Downward,6488,2,2,0.5,Downward,2021-09,2021
2021-09-07,Brazil,Rondônia,1777225,263904,70,99,0.678082191780822,Downward,6490,2,2,0.6666666666666666,Downward,2021-09,2021
2021-09-08,Brazil,Rondônia,1777225,263924,20,68,0.4892086330935252,Downward,6494,4,3,1.0,Stable,2021-09,2021
2021-09-09,Brazil,Rondônia,1777225,263924,0,49,0.362962962962963,Downward,6494,0,2,0.6666666666666666,Downward,2021-09,2021
2021-09-10,Brazil,Rondônia,1777225,264015,91,41,0.3253968253968254,Downward,6495,1,2,0.6666666666666666,Downward,2021-09,2021
2021-09-11,Brazil,Rondônia,1777225,264188,173,60,0.43795620437956206,Downward,6502,7,3,1.0,Stable,2021-09,2021
2021-09-12,Brazil,Rondônia,1777225,264210,22,62,0.4732824427480916,Downward,6503,1,3,1.0,Stable,2021-09,2021
2021-09-13,Brazil,Rondônia,1777225,264317,107,69,0.5036496350364964,Downward,6506,3,3,1.5,Upward,2021-09,2021
2021-09-14,Brazil,Rondônia,1777225,264395,78,71,0.5144927536231884,Downward,6508,2,3,1.5,Upward,2021-09,2021
2021-09-15,Brazil,Rondônia,1777225,264504,109,83,0.5570469798657718,Downward,6512,4,3,1.5,Upward,2021-09,2021
2021-09-16,Brazil,Rondônia,1777225,264671,167,107,0.7379310344827587,Downward,6513,1,3,1.5,Upward,2021-09,2021
2021-09-17,Brazil,Rondônia,1777225,264785,114,110,0.7284768211920529,Downward,6511,-2,3,1.5,Upward,2021-09,2021
2021-09-18,Brazil,Rondônia,1777225,264810,25,89,0.664179104477612,Downward,6511,0,2,1.0,Stable,2021-09,2021
2021-09-19,Brazil,Rondônia,1777225,264823,13,88,0.6666666666666666,Downward,6511,0,2,1.0,Stable,2021-09,2021
2021-09-20,Brazil,Rondônia,1777225,264929,106,88,0.7719298245614035,Stable,6512,1,1,0.5,Downward,2021-09,2021
2021-09-21,Brazil,Rondônia,1777225,265010,81,88,0.8888888888888888,Stable,6512,0,1,0.5,Downward,2021-09,2021
2021-09-22,Brazil,Rondônia,1777225,265157,147,94,1.3823529411764706,Upward,6515,3,1,0.3333333333333333,Downward,2021-09,2021
2021-09-23,Brazil,Rondônia,1777225,265191,34,75,1.530612244897959,Upward,6515,0,1,0.5,Downward,2021-09,2021
2021-09-24,Brazil,Rondônia,1777225,265272,81,70,1.7073170731707317,Upward,6519,4,2,1.0,Stable,2021-09,2021
2021-09-25,Brazil,Rondônia,1777225,265469,197,95,1.5833333333333333,Upward,6520,1,2,0.6666666666666666,Downward,2021-09,2021
2021-09-26,Brazil,Rondônia,1777225,265479,10,94,1.5161290322580645,Upward,6520,0,2,0.6666666666666666,Downward,2021-09,2021
2021-09-27,Brazil,Rondônia,1777225,265481,2,79,1.144927536231884,Stable,6520,0,2,0.6666666666666666,Downward,2021-09,2021
2021-09-28,Brazil,Rondônia,1777225,265679,198,96,1.352112676056338,Upward,6524,4,2,0.6666666666666666,Downward,2021-09,2021
2021-09-29,Brazil,Rondônia,1777225,265831,152,97,1.1686746987951808,Upward,6525,1,2,0.6666666666666666,Downward,2021-09,2021
2021-09-30,Brazil,Rondônia,1777225,265879,48,99,0.9252336448598131,Stable,6529,4,2,0.6666666666666666,Downward,2021-09,2021
2021-10-01,Brazil,Rondônia,1777225,265879,0,87,0.7909090909090909,Stable,6529,0,2,0.6666666666666666,Downward,2021-10,2021
2021-10-02,Brazil,Rondônia,1777225,265879,0,59,0.6629213483146067,Downward,6529,0,2,1.0,Stable,2021-10,2021
2021-10-03,Brazil,Rondônia,1777225,265879,0,58,0.6590909090909091,Downward,6529,0,2,1.0,Stable,2021-10,2021
2021-10-04,Brazil,Rondônia,1777225,265879,0,57,0.6477272727272727,Downward,6529,0,2,2.0,Upward,2021-10,2021
2021-10-05,Brazil,Rondônia,1777225,265879,0,29,0.32954545454545453,Downward,6529,0,1,1.0,Stable,2021-10,2021
2021-10-06,Brazil,Rondônia,1777225,266097,218,38,0.40425531914893614,Downward,6536,7,2,2.0,Upward,2021-10,2021
2021-10-07,Brazil,Rondônia,1777225,266480,383,86,1.1466666666666667,Stable,6541,5,2,2.0,Upward,2021-10,2021
2021-10-08,Brazil,Rondônia,1777225,266651,171,111,1.5857142857142856,Upward,6544,3,3,1.5,Upward,2021-10,2021
2021-10-09,Brazil,Rondônia,1777225,266699,48,118,1.2421052631578948,Upward,6543,-1,2,1.0,Stable,2021-10,2021
2021-10-10,Brazil,Rondônia,1777225,266714,15,120,1.2765957446808511,Upward,6543,0,2,1.0,Stable,2021-10,2021
2021-10-11,Brazil,Rondônia,1777225,266780,66,129,1.6329113924050633,Upward,6544,1,3,1.5,Upward,2021-10,2021
2021-10-12,Brazil,Rondônia,1777225,266839,59,138,1.4375,Upward,6546,2,3,1.5,Upward,2021-10,2021
2021-10-13,Brazil,Rondônia,1777225,267019,180,132,1.3608247422680413,Upward,6546,0,2,1.0,Stable,2021-10,2021
2021-10-14,Brazil,Rondônia,1777225,267238,219,109,1.101010101010101,Stable,6547,1,1,0.5,Downward,2021-10,2021
2021-10-15,Brazil,Rondônia,1777225,267379,141,104,1.1954022988505748,Upward,6550,3,1,0.5,Downward,2021-10,2021
2021-10-16,Brazil,Rondônia,1777225,267500,121,115,1.9491525423728813,Upward,6551,1,2,1.0,Stable,2021-10,2021
2021-10-17,Brazil,Rondônia,1777225,267513,13,115,1.9827586206896552,Upward,6551,0,2,1.0,Stable,2021-10,2021
2021-10-18,Brazil,Rondônia,1777225,267659,146,126,2.210526315789474,Upward,6552,1,2,1.0,Stable,2021-10,2021
2021-10-19,Brazil,Rondônia,1777225,267996,337,166,5.724137931034483,Upward,6558,6,2,2.0,Upward,2021-10,2021
2021-10-20,Brazil,Rondônia,1777225,268187,191,167,4.394736842105263,Upward,6559,1,2,1.0,Stable,2021-10,2021
2021-10-21,Brazil,Rondônia,1777225,268438,251,172,2.0,Upward,6560,1,2,1.0,Stable,2021-10,2021
2021-10-22,Brazil,Rondônia,1777225,268543,105,167,1.5045045045045045,Upward,6561,1,2,0.6666666666666666,Downward,2021-10,2021
2021-10-23,Brazil,Rondônia,1777225,268783,240,184,1.5593220338983051,Upward,6561,0,2,1.0,Stable,2021-10,2021
2021-10-24,Brazil,Rondônia,1777225,268857,74,192,1.6,Upward,6561,0,2,1.0,Stable,2021-10,2021
2021-10-25,Brazil,Rondônia,1777225,269030,173,196,1.5193798449612403,Upward,6562,1,2,0.6666666666666666,Downward,2021-10,2021
2021-10-26,Brazil,Rondônia,1777225,269322,292,190,1.3768115942028984,Upward,6564,2,1,0.3333333333333333,Downward,2021-10,2021
2021-10-27,Brazil,Rondônia,1777225,269596,274,202,1.5303030303030303,Upward,6564,0,1,0.5,Downward,2021-10,2021
2021-10-28,Brazil,Rondônia,1777225,269843,247,201,1.8440366972477065,Upward,6566,2,1,1.0,Stable,2021-10,2021
2021-10-29,Brazil,Rondônia,1777225,270027,184,212,2.0384615384615383,Upward,6568,2,1,1.0,Stable,2021-10,2021
2021-10-30,Brazil,Rondônia,1777225,270151,124,196,1.7043478260869565,Upward,6570,2,2,1.0,Stable,2021-10,2021
2021-10-31,Brazil,Rondônia,1777225,270361,210,215,1.8695652173913044,Upward,6570,0,2,1.0,Stable,2021-10,2021
2021-11-01,Brazil,Rondônia,1777225,270451,90,203,1.6111111111111112,Upward,6570,0,2,1.0,Stable,2021-11,2021
2021-11-02,Brazil,Rondônia,1777225,270571,120,179,1.0783132530120483,Stable,6570,0,1,0.5,Downward,2021-11,2021
2021-11-03,Brazil,Rondônia,1777225,270767,196,168,1.0059880239520957,Stable,6574,4,2,1.0,Stable,2021-11,2021
2021-11-04,Brazil,Rondônia,1777225,271085,318,178,1.0348837209302326,Stable,6574,0,2,1.0,Stable,2021-11,2021
2021-11-05,Brazil,Rondônia,1777225,271491,406,210,1.2574850299401197,Upward,6577,3,2,1.0,Stable,2021-11,2021
2021-11-06,Brazil,Rondônia,1777225,271601,110,208,1.1304347826086956,Stable,6577,0,1,0.5,Downward,2021-11,2021
2021-11-07,Brazil,Rondônia,1777225,271722,121,195,1.015625,Stable,6577,0,1,0.5,Downward,2021-11,2021
2021-11-08,Brazil,Rondônia,1777225,271851,129,200,1.0204081632653061,Stable,6577,0,1,0.5,Downward,2021-11,2021
2021-11-09,Brazil,Rondônia,1777225,272291,440,246,1.2947368421052632,Upward,6579,2,2,2.0,Upward,2021-11,2021
2021-11-10,Brazil,Rondônia,1777225,272572,281,258,1.2772277227722773,Upward,6583,4,2,2.0,Upward,2021-11,2021
2021-11-11,Brazil,Rondônia,1777225,272882,310,257,1.2786069651741294,Upward,6584,1,2,2.0,Upward,2021-11,2021
2021-11-12,Brazil,Rondônia,1777225,273094,212,229,1.080188679245283,Stable,6585,1,2,2.0,Upward,2021-11,2021
2021-11-13,Brazil,Rondônia,1777225,273242,148,235,1.1989795918367347,Upward,6586,1,2,1.0,Stable,2021-11,2021
2021-11-14,Brazil,Rondônia,1777225,273404,162,241,1.1209302325581396,Stable,6587,1,2,1.0,Stable,2021-11,2021
2021-11-15,Brazil,Rondônia,1777225,273489,85,234,1.1527093596059113,Upward,6588,1,2,1.0,Stable,2021-11,2021
2021-11-16,Brazil,Rondônia,1777225,273705,216,202,1.1284916201117319,Stable,6594,6,3,3.0,Upward,2021-11,2021
2021-11-17,Brazil,Rondônia,1777225,274097,392,218,1.2976190476190477,Upward,6594,0,2,1.0,Stable,2021-11,2021
2021-11-18,Brazil,Rondônia,1777225,274492,395,230,1.2921348314606742,Upward,6599,5,3,1.5,Upward,2021-11,2021
2021-11-19,Brazil,Rondônia,1777225,274763,271,239,1.138095238095238,Stable,6601,2,3,1.5,Upward,2021-11,2021
2021-11-20,Brazil,Rondônia,1777225,274963,200,246,1.1826923076923077,Upward,6604,3,3,3.0,Upward,2021-11,2021
2021-11-21,Brazil,Rondônia,1777225,275036,73,234,1.2,Upward,6605,1,3,3.0,Upward,2021-11,2021
2021-11-22,Brazil,Rondônia,1777225,275174,138,241,1.205,Upward,6616,11,4,4.0,Upward,2021-11,2021
2021-11-23,Brazil,Rondônia,1777225,275633,459,276,1.1219512195121952,Stable,6622,6,4,2.0,Upward,2021-11,2021
2021-11-24,Brazil,Rondônia,1777225,275973,340,268,1.0387596899224807,Stable,6627,5,5,2.5,Upward,2021-11,2021
2021-11-25,Brazil,Rondônia,1777225,276366,393,268,1.0428015564202335,Stable,6628,1,5,2.5,Upward,2021-11,2021
2021-11-26,Brazil,Rondônia,1777225,276625,259,266,1.1615720524017468,Upward,6628,0,4,2.0,Upward,2021-11,2021
2021-11-27,Brazil,Rondônia,1777225,276791,166,262,1.1148936170212767,Stable,6633,5,5,2.5,Upward,2021-11,2021
2021-11-28,Brazil,Rondônia,1777225,276933,142,271,1.1244813278008299,Stable,6636,3,5,2.5,Upward,2021-11,2021
2021-11-29,Brazil,Rondônia,1777225,277086,153,274,1.170940170940171,Upward,6639,3,4,2.0,Upward,2021-11,2021
2021-11-30,Brazil,Rondônia,1777225,277374,288,249,1.2326732673267327,Upward,6640,1,3,1.0,Stable,2021-11,2021
2021-12-01,Brazil,Rondônia,1777225,277374,0,201,0.9220183486238532,Stable,6640,0,2,1.0,Stable,2021-12,2021
2021-12-02,Brazil,Rondônia,1777225,278434,1060,296,1.2869565217391303,Upward,6646,6,3,1.0,Stable,2021-12,2021
2021-12-03,Brazil,Rondônia,1777225,278882,448,323,1.3514644351464435,Upward,6650,4,4,1.3333333333333333,Upward,2021-12,2021
2021-12-04,Brazil,Rondônia,1777225,279068,186,326,1.3252032520325203,Upward,6652,2,3,1.0,Stable,2021-12,2021
2021-12-05,Brazil,Rondônia,1777225,279120,52,313,1.3376068376068375,Upward,6652,0,3,1.0,Stable,2021-12,2021
2021-12-06,Brazil,Rondônia,1777225,279421,301,334,1.3858921161825726,Upward,6658,6,3,0.75,Stable,2021-12,2021
2021-12-07,Brazil,Rondônia,1777225,279901,480,361,1.3079710144927537,Upward,6658,0,3,0.75,Stable,2021-12,2021
2021-12-08,Brazil,Rondônia,1777225,280199,298,404,1.507462686567164,Upward,6668,10,4,0.8,Stable,2021-12,2021
2021-12-09,Brazil,Rondônia,1777225,280495,296,295,1.1007462686567164,Stable,6671,3,4,0.8,Stable,2021-12,2021
2021-12-10,Brazil,Rondônia,1777225,280495,0,231,0.868421052631579,Stable,6671,0,3,0.75,Stable,2021-12,2021
2021-12-11,Brazil,Rondônia,1777225,280495,0,204,0.7786259541984732,Stable,6671,0,3,0.6,Downward,2021-12,2021
2021-12-12,Brazil,Rondônia,1777225,280495,0,197,0.7269372693726938,Downward,6671,0,3,0.6,Downward,2021-12,2021
2021-12-13,Brazil,Rondônia,1777225,280495,0,154,0.5620437956204379,Downward,6671,0,2,0.5,Downward,2021-12,2021
2021-12-14,Brazil,Rondônia,1777225,280495,0,85,0.3413654618473896,Downward,6671,0,2,0.6666666666666666,Downward,2021-12,2021
2021-12-15,Brazil,Rondônia,1777225,281603,1108,201,1.0,Stable,6688,17,3,1.5,Upward,2021-12,2021
2021-12-16,Brazil,Rondônia,1778897,281868,265,197,0.6655405405405406,Downward,6692,4,3,1.0,Stable,2021-12,2021
2021-12-17,Brazil,Rondônia,1779287,282195,327,243,0.7523219814241486,Stable,6694,2,4,1.0,Stable,2021-12,2021
2021-12-18,Brazil,Rondônia,1779917,282295,100,258,0.7914110429447853,Stable,6696,2,4,1.3333333333333333,Upward,2021-12,2021
2021-12-19,Brazil,Rondônia,1777225,282374,79,269,0.8594249201277955,Stable,6697,1,4,1.3333333333333333,Upward,2021-12,2021
2021-12-20,Brazil,Rondônia,1777225,282614,240,303,0.907185628742515,Stable,6704,7,5,1.6666666666666667,Upward,2021-12,2021
2021-12-21,Brazil,Rondônia,1777225,282962,348,353,0.9778393351800554,Stable,6706,2,5,1.6666666666666667,Upward,2021-12,2021
2021-12-22,Brazil,Rondônia,1777225,283212,250,230,0.5693069306930693,Downward,6710,4,4,1.0,Stable,2021-12,2021
2021-12-23,Brazil,Rondônia,1777225,283645,433,254,0.8610169491525423,Stable,6712,2,3,0.75,Stable,2021-12,2021
2021-12-24,Brazil,Rondônia,1777225,283606,-39,202,0.8744588744588745,Stable,6713,1,3,1.0,Stable,2021-12,2021
2021-12-25,Brazil,Rondônia,1777225,283655,49,195,0.9558823529411765,Stable,6713,0,3,1.0,Stable,2021-12,2021
2021-12-26,Brazil,Rondônia,1777225,283693,38,189,0.9593908629441624,Stable,6716,3,3,1.0,Stable,2021-12,2021
2021-12-27,Brazil,Rondônia,1777225,283847,154,177,1.1493506493506493,Stable,6721,5,3,1.5,Upward,2021-12,2021
2021-12-28,Brazil,Rondônia,1777225,284088,241,161,1.8941176470588235,Upward,6726,5,3,1.5,Upward,2021-12,2021
2021-12-29,Brazil,Rondônia,1777225,284279,191,153,0.7611940298507462,Stable,6730,4,3,1.0,Stable,2021-12,2021
2021-12-30,Brazil,Rondônia,1777225,284500,221,123,0.6243654822335025,Downward,6734,4,4,1.3333333333333333,Upward,2021-12,2021
